  0.32166667D-01 -0.42492209D-10
  0.32333333D-01 -0.66195581D-10
  0.32500000D-01  0.68057983D-10
  0.32666667D-01 -0.76285144D-10
  0.32833333D-01  0.61885650D-10
  0.33000000D-01 -0.56909763D-11
  0.33166667D-01 -0.72125626D-10
  0.33333333D-01 -0.61527957D-10
  0.33500000D-01 -0.61682574D-10
  0.33666667D-01  0.31046673D-10
  0.33833333D-01  0.97800919D-10
  0.34000000D-01 -0.31902944D-10
  0.34166667D-01 -0.47981653D-10
  0.34333333D-01 -0.53775419D-11
  0.34500000D-01 -0.12184306D-10
  0.34666667D-01 -0.76208396D-10
  0.34833333D-01 -0.34591217D-11
  0.35000000D-01 -0.63207450D-10
  0.35166667D-01 -0.46553131D-10
  0.35333333D-01  0.68954179D-11
  0.35500000D-01  0.49467037D-10
  0.35666667D-01 -0.34191659D-10
  0.35833333D-01  0.74654110D-10
  0.36000000D-01  0.75842304D-10
  0.36166667D-01  0.18772873D-10
  0.36333333D-01  0.27500299D-10
  0.36500000D-01 -0.86597948D-10
  0.36666667D-01  0.80349429D-10
  0.36833333D-01 -0.13004726D-10
  0.37000000D-01 -0.11615979D-10
  0.37166667D-01  0.45602466D-10
  0.37333333D-01 -0.54908581D-10
  0.37500000D-01  0.77060189D-10
  0.37666667D-01  0.58443428D-12
  0.37833333D-01 -0.76507265D-10
  0.38000000D-01 -0.20413150D-10
  0.38166667D-01  0.89742658D-10
  0.38333333D-01  0.68356012D-10
  0.38500000D-01 -0.73797556D-10
  0.38666667D-01  0.34459719D-10
  0.38833333D-01 -0.72925317D-10
  0.39000000D-01  0.96992824D-10
  0.39166667D-01  0.29703863D-10
  0.39333333D-01 -0.85765204D-10
  0.39500000D-01  0.78522042D-10
  0.39666667D-01  0.33596724D-10
  0.39833333D-01  0.61340571D-10
  0.40000000D-01 -0.65609047D-10
  0.40166667D-01 -0.55023423D-10
  0.40333333D-01  0.40580513D-10
  0.40500000D-01  0.88666460D-12
  0.40666667D-01 -0.23542452D-10
  0.40833333D-01  0.20686252D-10
  0.41000000D-01  0.56252234D-10
  0.41166667D-01  0.57519136D-10
  0.41333333D-01 -0.23281397D-10
  0.41500000D-01 -0.43644830D-10
  0.41666667D-01 -0.59662196D-10
  0.41833333D-01  0.78013377D-10
  0.42000000D-01 -0.64835685D-10
  0.42166667D-01  0.97062438D-11
  0.42333333D-01  0.41750649D-11
  0.42500000D-01  0.96385002D-10
  0.42666667D-01  0.92196914D-10
  0.42833333D-01  0.44836107D-10
  0.43000000D-01  0.64066806D-10
  0.43166667D-01 -0.99412626D-10
  0.43333333D-01 -0.13544483D-10
  0.43500000D-01  0.86206647D-10
  0.43666667D-01 -0.77786212D-10
  0.43833333D-01 -0.79694268D-10
  0.44000000D-01  0.18156368D-10
  0.44166667D-01 -0.11540912D-10
  0.44333333D-01 -0.71011659D-10
  0.44500000D-01 -0.91732782D-10
  0.44666667D-01 -0.55382234D-10
  0.44833333D-01 -0.41817443D-10
  0.45000000D-01  0.57441548D-10
  0.45166667D-01  0.31655335D-10
  0.45333333D-01 -0.31749493D-12
  0.45500000D-01  0.29966748D-11
  0.45666667D-01  0.75370892D-10
  0.45833333D-01 -0.46647246D-10
  0.46000000D-01  0.22125977D-10
  0.46166667D-01  0.35569484D-10
  0.46333333D-01 -0.68954308D-10
  0.46500000D-01 -0.29978642D-10
  0.46666667D-01  0.15274956D-10
  0.46833333D-01 -0.60476734D-10
  0.47000000D-01  0.22779456D-10
  0.47166667D-01  0.99514585D-10
  0.47333333D-01  0.73407095D-10
  0.47500000D-01  0.63366270D-10
  0.47666667D-01 -0.72083330D-10
  0.47833333D-01  0.72972096D-10
  0.48000000D-01  0.71646933D-10
  0.48166667D-01 -0.74914323D-10
  0.48333333D-01  0.58999196D-10
  0.48500000D-01 -0.13471376D-10
  0.48666667D-01 -0.16726444D-10
  0.48833333D-01 -0.99312069D-10
  0.49000000D-01 -0.30950876D-10
  0.49166667D-01 -0.14079478D-10
  0.49333333D-01  0.97311861D-10
  0.49500000D-01 -0.26207065D-10
  0.49666667D-01 -0.47527327D-10
  0.49833333D-01 -0.88337103D-10
  0.50000000D-01  0.86298801D-10
  0.50166667D-01 -0.12973635D-10
  0.50333333D-01  0.51244566D-10
  0.50500000D-01  0.11999441D-10
  0.50666667D-01  0.38148534D-11
  0.50833333D-01  0.66227515D-10
  0.51000000D-01  0.13799938D-10
  0.51166667D-01 -0.40939322D-10
  0.51333333D-01  0.82049090D-10
  0.51500000D-01  0.21140577D-10
  0.51666667D-01  0.92981349D-11
  0.51833333D-01  0.42735060D-10
  0.52000000D-01  0.49212984D-10
  0.52166667D-01  0.16354190D-10
  0.52333333D-01 -0.82088022D-10
  0.52500000D-01  0.90471633D-11
  0.52666667D-01 -0.49320822D-10
  0.52833333D-01  0.28076189D-10
  0.53000000D-01  0.55716678D-10
  0.53166667D-01 -0.56587234D-10
  0.53333333D-01  0.41452752D-10
  0.53500000D-01 -0.56333461D-10
  0.53666667D-01  0.70270230D-10
  0.53833333D-01  0.67808412D-10
  0.54000000D-01  0.77836632D-10
  0.54166667D-01  0.67101434D-10
  0.54333333D-01  0.21318442D-10
  0.54500000D-01  0.34594037D-11
  0.54666667D-01 -0.69349252D-10
  0.54833333D-01  0.38634083D-10
  0.55000000D-01 -0.64331501D-10
  0.55166667D-01 -0.51312629D-10
  0.55333333D-01  0.58782117D-10
  0.55500000D-01 -0.83493015D-10
  0.55666667D-01  0.27154933D-10
  0.55833333D-01  0.72535417D-10
  0.56000000D-01 -0.60679808D-10
  0.56166667D-01  0.32050280D-10
  0.56333333D-01 -0.48786387D-10
  0.56500000D-01 -0.21341689D-10
  0.56666667D-01  0.11185464D-10
  0.56833333D-01  0.21606387D-10
  0.57000000D-01 -0.59228038D-10
  0.57166667D-01  0.21384547D-10
  0.57333333D-01 -0.95840202D-10
  0.57500000D-01  0.24548862D-10
  0.57666667D-01  0.47897344D-10
  0.57833333D-01 -0.47678862D-10
  0.58000000D-01 -0.97955254D-10
  0.58166667D-01 -0.64612163D-10
  0.58333333D-01 -0.21465626D-11
  0.58500000D-01 -0.30427365D-10
  0.58666667D-01 -0.85827518D-11
  0.58833333D-01  0.83185184D-10
  0.59000000D-01 -0.34070375D-10
  0.59166667D-01  0.94336895D-10
  0.59333333D-01  0.44102239D-10
  0.59500000D-01 -0.89157802D-10
  0.59666667D-01  0.68838908D-10
  0.59833333D-01 -0.33993347D-10
  0.60000000D-01  0.26421345D-10
  0.60166667D-01  0.37873885D-10
  0.60333333D-01 -0.14350617D-10
  0.60500000D-01 -0.44315114D-10
  0.60666667D-01 -0.77818984D-10
  0.60833333D-01 -0.29188753D-10
  0.61000000D-01  0.33819966D-10
  0.61166667D-01 -0.14245299D-10
  0.61333333D-01  0.18224153D-10
  0.61500000D-01 -0.18450474D-10
  0.61666667D-01 -0.51951542D-10
  0.61833333D-01 -0.15288119D-10
  0.62000000D-01 -0.40448583D-10
  0.62166667D-01 -0.71271314D-10
  0.62333333D-01 -0.87402682D-10
  0.62500000D-01  0.97727532D-10
  0.62666667D-01  0.21311589D-11
  0.62833333D-01 -0.67221876D-10
  0.63000000D-01  0.70426527D-10
  0.63166667D-01  0.11843424D-10
  0.63333333D-01  0.57475160D-10
  0.63500000D-01 -0.25662546D-10
  0.63666667D-01  0.73781592D-10
  0.63833333D-01  0.38689543D-10
  0.64000000D-01 -0.84186828D-10
  0.64166667D-01 -0.81222637D-11
  0.64333333D-01 -0.80366514D-10
  0.64500000D-01  0.41574316D-10
  0.64666667D-01 -0.41824725D-10
  0.64833333D-01 -0.49120829D-10
  0.65000000D-01 -0.82138720D-10
  0.65166667D-01  0.19935017D-10
  0.65333333D-01 -0.63657295D-10
  0.65500000D-01  0.10058612D-10
  0.65666667D-01  0.40309934D-10
  0.65833333D-01  0.12040616D-10
  0.66000000D-01  0.66354681D-10
  0.66166667D-01 -0.44824060D-10
  0.66333333D-01 -0.61083715D-10
  0.66500000D-01 -0.12437930D-11
  0.66666667D-01  0.39883059D-10
  0.66833333D-01 -0.57096460D-10
  0.67000000D-01 -0.12087111D-10
  0.67166667D-01 -0.50768950D-10
  0.67333333D-01  0.31269635D-10
  0.67500000D-01  0.10125557D-10
  0.67666667D-01  0.81795037D-10
  0.67833333D-01  0.75385177D-10
  0.68000000D-01  0.78255945D-10
  0.68166667D-01 -0.23605195D-10
  0.68333333D-01 -0.79620041D-10
  0.68500000D-01  0.51290931D-11
  0.68666667D-01 -0.18729027D-11
  0.68833333D-01 -0.29799936D-10
  0.69000000D-01 -0.88844088D-10
  0.69166667D-01 -0.62360981D-10
  0.69333333D-01 -0.67163054D-10
  0.69500000D-01  0.35900845D-10
  0.69666667D-01 -0.85473338D-10
  0.69833333D-01  0.70902701D-10
  0.70000000D-01  0.42902561D-10
  0.70166667D-01 -0.50716851D-10
  0.70333333D-01 -0.79206610D-10
  0.70500000D-01 -0.18712089D-10
  0.70666667D-01 -0.51395819D-10
  0.70833333D-01 -0.97063408D-10
  0.71000000D-01  0.20033894D-10
  0.71166667D-01 -0.60060502D-10
  0.71333333D-01 -0.37288750D-10
  0.71500000D-01  0.19707574D-10
  0.71666667D-01  0.48416373D-10
  0.71833333D-01 -0.36446762D-10
  0.72000000D-01 -0.50626378D-10
  0.72166667D-01 -0.20206715D-10
  0.72333333D-01 -0.14315044D-10
  0.72500000D-01 -0.64425055D-10
  0.72666667D-01 -0.51500297D-10
  0.72833333D-01  0.70046429D-10
  0.73000000D-01 -0.80930640D-10
  0.73166667D-01  0.76777285D-10
  0.73333333D-01 -0.15018381D-10
  0.73500000D-01  0.17643221D-10
  0.73666667D-01 -0.46626518D-10
  0.73833333D-01  0.80402088D-10
  0.74000000D-01 -0.61398830D-10
  0.74166667D-01 -0.29065508D-10
  0.74333333D-01 -0.55101572D-10
  0.74500000D-01  0.68865798D-10
  0.74666667D-01  0.21688177D-10
  0.74833333D-01  0.54647808D-10
  0.75000000D-01  0.34931411D-10
  0.75166667D-01 -0.83991317D-10
  0.75333333D-01 -0.85383425D-10
  0.75500000D-01  0.96779386D-10
  0.75666667D-01 -0.57311578D-10
  0.75833333D-01  0.31792586D-10
  0.76000000D-01 -0.22845278D-10
  0.76166667D-01  0.25422220D-10
  0.76333333D-01 -0.13368859D-10
  0.76500000D-01 -0.32576590D-10
  0.76666667D-01 -0.96856973D-10
  0.76833333D-01 -0.84633591D-10
  0.77000000D-01  0.48935271D-11
  0.77166667D-01  0.46176956D-10
  0.77333333D-01 -0.73511571D-10
  0.77500000D-01  0.82309585D-10
  0.77666667D-01  0.74138442D-10
  0.77833333D-01 -0.89894603D-11
  0.78000000D-01 -0.31464024D-10
  0.78166667D-01  0.25999791D-10
  0.78333333D-01 -0.26055810D-10
  0.78500000D-01 -0.25331745D-10
  0.78666667D-01  0.11796367D-10
  0.78833333D-01 -0.69103883D-10
  0.79000000D-01  0.56583595D-10
  0.79166667D-01 -0.82773152D-10
  0.79333333D-01 -0.26226392D-10
  0.79500000D-01  0.42641786D-10
  0.79666667D-01 -0.24811315D-10
  0.79833333D-01  0.20631632D-10
  0.80000000D-01 -0.59765274D-10
  0.80166667D-01 -0.71296523D-10
  0.80333333D-01  0.62252304D-10
  0.80500000D-01 -0.90364203D-10
  0.80666667D-01 -0.21517593D-10
  0.80833333D-01  0.12244679D-11
  0.81000000D-01 -0.44014005D-10
  0.81166667D-01 -0.72884423D-10
  0.81333333D-01 -0.21090997D-10
  0.81500000D-01  0.86510987D-11
  0.81666667D-01 -0.17857217D-10
  0.81833333D-01 -0.69175309D-10
  0.82000000D-01  0.22201885D-10
  0.82166667D-01 -0.56923357D-10
  0.82333333D-01 -0.61235531D-10
  0.82500000D-01  0.78274992D-10
  0.82666667D-01  0.91054377D-10
  0.82833333D-01 -0.98328481D-11
  0.83000000D-01 -0.98698645D-10
  0.83166667D-01 -0.31686985D-10
  0.83333333D-01  0.53627956D-10
  0.83500000D-01 -0.35521865D-10
  0.83666667D-01 -0.44025060D-11
  0.83833333D-01 -0.18759987D-10
  0.84000000D-01  0.11368090D-10
  0.84166667D-01  0.77575017D-10
  0.84333333D-01  0.50006514D-10
  0.84500000D-01  0.16363994D-10
  0.84666667D-01  0.64768742D-10
  0.84833333D-01 -0.68738349D-10
  0.85000000D-01  0.71074404D-10
  0.85166667D-01  0.93035260D-10
  0.85333333D-01 -0.82548790D-10
  0.85500000D-01 -0.68671685D-10
  0.85666667D-01 -0.74542628D-10
  0.85833333D-01 -0.26267287D-10
  0.86000000D-01  0.49269285D-10
  0.86166667D-01 -0.74827492D-10
  0.86333333D-01  0.70909424D-10
  0.86500000D-01 -0.35545674D-10
  0.86666667D-01 -0.79326774D-10
  0.86833333D-01 -0.90265327D-10
  0.87000000D-01  0.64792831D-10
  0.87166667D-01 -0.56699275D-10
  0.87333333D-01 -0.44543958D-10
  0.87500000D-01  0.42361123D-10
  0.87666667D-01  0.39827879D-10
  0.87833333D-01  0.44522952D-10
  0.88000000D-01  0.78944717D-10
  0.88166667D-01 -0.75052694D-10
  0.88333333D-01  0.13439727D-10
  0.88500000D-01  0.57327546D-10
  0.88666667D-01 -0.19564720D-10
  0.88833333D-01 -0.30364903D-10
  0.89000000D-01 -0.71560099D-10
  0.89166667D-01  0.61527119D-10
  0.89333333D-01 -0.85635237D-10
  0.89500000D-01 -0.67602255D-10
  0.89666667D-01  0.38784366D-11
  0.89833333D-01 -0.19383214D-10
  0.90000000D-01 -0.91060257D-10
  0.90166667D-01  0.78457899D-10
  0.90333333D-01 -0.13126570D-10
  0.90500000D-01 -0.63314730D-10
  0.90666667D-01  0.49470267D-11
  0.90833333D-01  0.57853578D-10
  0.91000000D-01 -0.72407128D-10
  0.91166667D-01 -0.32985539D-10
  0.91333333D-01 -0.28385980D-10
  0.91500000D-01 -0.48354189D-10
  0.91666667D-01  0.13096881D-10
  0.91833333D-01  0.29897694D-10
  0.92000000D-01 -0.89135526D-11
  0.92166667D-01 -0.23174118D-10
  0.92333333D-01  0.25317182D-10
  0.92500000D-01 -0.24739609D-10
  0.92666667D-01  0.68937224D-10
  0.92833333D-01 -0.10197541D-10
  0.93000000D-01  0.20724346D-10
  0.93166667D-01 -0.73377683D-10
  0.93333333D-01 -0.89420258D-10
  0.93500000D-01 -0.57995308D-10
  0.93666667D-01  0.59693998D-11
  0.93833333D-01  0.34557475D-10
  0.94000000D-01 -0.50981268D-10
  0.94166667D-01  0.29489585D-10
  0.94333333D-01 -0.20403627D-10
  0.94500000D-01  0.12421835D-10
  0.94666667D-01  0.95974653D-10
  0.94833333D-01 -0.84083190D-10
  0.95000000D-01  0.99293304D-10
  0.95166667D-01 -0.49096740D-10
  0.95333333D-01  0.41849937D-10
  0.95500000D-01  0.10016877D-10
  0.95666667D-01 -0.22827351D-10
  0.95833333D-01  0.17898114D-10
  0.96000000D-01 -0.83147649D-10
  0.96166667D-01 -0.36298308D-10
  0.96333333D-01  0.38786738D-10
  0.96500000D-01  0.99901406D-10
  0.96666667D-01  0.22952988D-11
  0.96833333D-01  0.52462450D-10
  0.97000000D-01 -0.58265458D-11
  0.97166667D-01 -0.90724134D-10
  0.97333333D-01  0.67109276D-10
  0.97500000D-01  0.25627255D-10
  0.97666667D-01  0.57048844D-10
  0.97833333D-01  0.41174610D-10
  0.98000000D-01  0.54343337D-10
  0.98166667D-01  0.27525228D-10
  0.98333333D-01 -0.31426210D-10
  0.98500000D-01 -0.48106018D-10
  0.98666667D-01  0.55481261D-11
  0.98833333D-01 -0.23372150D-10
  0.99000000D-01 -0.64903750D-10
  0.99166667D-01  0.71126783D-10
  0.99333333D-01 -0.94837436D-10
  0.99500000D-01  0.79729283D-10
  0.99666667D-01 -0.37424039D-10
  0.99833333D-01 -0.58397255D-10
  0.10000000D+00  0.99462914D-11
  0.10016667D+00  0.32602921D-10
  0.10033333D+00  0.72781907D-10
  0.10050000D+00 -0.98552432D-10
  0.10066667D+00 -0.70329050D-10
  0.10083333D+00 -0.55491754D-10
  0.10100000D+00 -0.18569237D-10
  0.10116667D+00  0.94529045D-10
  0.10133333D+00  0.10585485D-10
  0.10150000D+00  0.54362664D-10
  0.10166667D+00  0.92437522D-10
  0.10183333D+00 -0.87294842D-10
  0.10200000D+00  0.64538218D-10
  0.10216667D+00 -0.77899933D-10
  0.10233333D+00  0.15603796D-10
  0.10250000D+00  0.90468403D-10
  0.10266667D+00  0.59752391D-10
  0.10283333D+00  0.78123457D-10
  0.10300000D+00  0.50481007D-10
  0.10316667D+00  0.73044083D-10
  0.10333333D+00  0.51846225D-10
  0.10350000D+00 -0.46059031D-10
  0.10366667D+00  0.73713247D-10
  0.10383333D+00 -0.93807220D-10
  0.10400000D+00 -0.80940723D-10
  0.10416667D+00 -0.69044781D-10
  0.10433333D+00  0.72484999D-10
  0.10450000D+00  0.27365009D-10
  0.10466667D+00 -0.63014460D-10
  0.10483333D+00  0.57974582D-10
  0.10500000D+00 -0.25330065D-10
  0.10516667D+00 -0.12986799D-10
  0.10533333D+00  0.65119150D-10
  0.10550000D+00  0.88247472D-10
  0.10566667D+00  0.81967860D-10
  0.10583333D+00  0.26469523D-10
  0.10600000D+00 -0.39192325D-10
  0.10616667D+00  0.27065020D-10
  0.10633333D+00 -0.91312909D-10
  0.10650000D+00  0.41235261D-11
  0.10666667D+00 -0.94749484D-10
  0.10683333D+00 -0.53018451D-10
  0.10700000D+00  0.21406955D-10
  0.10716667D+00  0.64511608D-10
  0.10733333D+00  0.30398105D-11
  0.10750000D+00  0.20350838D-11
  0.10766667D+00 -0.85657925D-10
  0.10783333D+00  0.25938878D-11
  0.10800000D+00  0.94544319D-11
  0.10816667D+00  0.76920138D-10
  0.10833333D+00 -0.77812541D-10
  0.10850000D+00 -0.56727697D-11
  0.10866667D+00  0.57039321D-10
  0.10883333D+00  0.77092400D-10
  0.10900000D+00 -0.67249606D-10
  0.10916667D+00  0.74491091D-10
  0.10933333D+00  0.30229335D-10
  0.10950000D+00  0.78540249D-10
  0.10966667D+00 -0.67402393D-11
  0.10983333D+00  0.15369071D-10
  0.11000000D+00  0.34303142D-10
  0.11016667D+00 -0.14131062D-12
  0.11033333D+00  0.50332553D-10
  0.11050000D+00 -0.82617547D-11
  0.11066667D+00  0.47883339D-10
  0.11083333D+00 -0.64458387D-10
  0.11100000D+00  0.48988062D-10
  0.11116667D+00 -0.26356211D-11
  0.11133333D+00 -0.57889989D-10
  0.11150000D+00 -0.32910472D-10
  0.11166667D+00  0.59754632D-10
  0.11183333D+00  0.20877430D-11
  0.11200000D+00 -0.60057140D-10
  0.11216667D+00  0.96601521D-10
  0.11233333D+00  0.28242010D-10
  0.11250000D+00 -0.94251462D-10
  0.11266667D+00  0.16367915D-10
  0.11283333D+00  0.88865658D-10
  0.11300000D+00 -0.50206225D-10
  0.11316667D+00 -0.31459822D-10
  0.11333333D+00  0.23170478D-10
  0.11350000D+00 -0.45819824D-10
  0.11366667D+00  0.15806030D-10
  0.11383333D+00 -0.54845838D-10
  0.11400000D+00  0.77476140D-10
  0.11416667D+00  0.30384792D-10
  0.11433333D+00  0.29344772D-10
  0.11450000D+00 -0.44571259D-11
  0.11466667D+00 -0.42592206D-10
  0.11483333D+00  0.31801549D-10
  0.11500000D+00 -0.89878786D-10
  0.11516667D+00  0.73918002D-10
  0.11533333D+00  0.79713877D-10
  0.11550000D+00  0.42153848D-10
  0.11566667D+00  0.80730648D-10
  0.11583333D+00  0.99630547D-10
  0.11600000D+00 -0.41295892D-10
  0.11616667D+00 -0.78808025D-10
  0.11633333D+00 -0.90656069D-10
  0.11650000D+00  0.87913590D-10
  0.11666667D+00 -0.19962185D-10
  0.11683333D+00 -0.36150414D-10
  0.11700000D+00 -0.63915269D-10
  0.11716667D+00  0.39512483D-10
  0.11733333D+00 -0.35344280D-10
  0.11750000D+00 -0.32156997D-10
  0.11766667D+00  0.42753266D-10
  0.11783333D+00  0.99409826D-10
  0.11800000D+00 -0.71216414D-10
  0.11816667D+00 -0.77739155D-10
  0.11833333D+00  0.52050140D-10
  0.11850000D+00 -0.46493750D-10
  0.11866667D+00 -0.29998249D-10
  0.11883333D+00  0.72089214D-10
  0.11900000D+00 -0.63586429D-10
  0.11916667D+00 -0.44945905D-10
  0.11933333D+00 -0.32952767D-10
  0.11950000D+00 -0.94123175D-10
