  0.26500000D-01 -0.35178740D-10
  0.26666667D-01  0.50372888D-10
  0.26833333D-01  0.21837472D-10
  0.27000000D-01 -0.73707083D-10
  0.27166667D-01 -0.80899828D-10
  0.27333333D-01 -0.25452750D-10
  0.27500000D-01  0.56965803D-11
  0.27666667D-01 -0.98563916D-10
  0.27833333D-01 -0.84287385D-10
  0.28000000D-01  0.20539478D-10
  0.28166667D-01 -0.82387731D-10
  0.28333333D-01 -0.60444802D-10
  0.28500000D-01  0.12854033D-10
  0.28666667D-01  0.58388853D-10
  0.28833333D-01 -0.70915584D-10
  0.29000000D-01 -0.81019477D-12
  0.29166667D-01  0.26392643D-11
  0.29333333D-01 -0.74418823D-10
  0.29500000D-01  0.33098702D-10
  0.29666667D-01  0.87396802D-10
  0.29833333D-01 -0.25335667D-10
  0.30000000D-01 -0.63242463D-10
  0.30166667D-01 -0.95704072D-10
  0.30333333D-01  0.55881098D-10
  0.30500000D-01  0.10642906D-10
  0.30666667D-01  0.18868388D-10
  0.30833333D-01  0.27104514D-10
  0.31000000D-01 -0.56841007D-10
  0.31166667D-01 -0.38394593D-10
  0.31333333D-01  0.95983616D-10
  0.31500000D-01 -0.84722384D-10
  0.31666667D-01  0.76707820D-10
  0.31833333D-01  0.62065756D-10
  0.32000000D-01 -0.63455621D-10
  0.32166667D-01  0.81799799D-10
  0.32333333D-01 -0.81965897D-10
  0.32500000D-01 -0.35722138D-10
  0.32666667D-01 -0.26195020D-10
  0.32833333D-01 -0.99039941D-11
  0.33000000D-01 -0.27950701D-10
  0.33166667D-01  0.34541229D-10
  0.33333333D-01  0.41170969D-10
  0.33500000D-01 -0.84447883D-10
  0.33666667D-01  0.95248908D-10
  0.33833333D-01  0.84819861D-10
  0.34000000D-01 -0.57150520D-10
  0.34166667D-01  0.94101329D-10
  0.34333333D-01 -0.83434473D-10
  0.34500000D-01  0.38540677D-11
  0.34666667D-01  0.97234272D-10
  0.34833333D-01 -0.64038365D-11
  0.35000000D-01 -0.81584398D-10
  0.35166667D-01 -0.37703021D-10
  0.35333333D-01  0.69195066D-11
  0.35500000D-01  0.15090649D-10
  0.35666667D-01 -0.95170757D-10
  0.35833333D-01 -0.91435034D-10
  0.36000000D-01 -0.52705857D-10
  0.36166667D-01 -0.56306852D-10
  0.36333333D-01 -0.37157942D-10
  0.36500000D-01  0.69973602D-10
  0.36666667D-01  0.61920811D-11
  0.36833333D-01 -0.25857777D-10
  0.37000000D-01  0.24393965D-10
  0.37166667D-01 -0.53937187D-10
  0.37333333D-01 -0.84878681D-10
  0.37500000D-01  0.28690733D-10
  0.37666667D-01  0.80472114D-10
  0.37833333D-01  0.89013272D-10
  0.38000000D-01  0.28371137D-10
  0.38166667D-01  0.17102904D-10
  0.38333333D-01  0.82808447D-10
  0.38500000D-01 -0.19995518D-10
  0.38666667D-01 -0.71217534D-10
  0.38833333D-01  0.88722806D-10
  0.39000000D-01 -0.92329120D-10
  0.39166667D-01  0.86152307D-10
  0.39333333D-01 -0.81970510D-11
  0.39500000D-01  0.65296175D-10
  0.39666667D-01  0.35720739D-10
  0.39833333D-01  0.42008194D-10
  0.40000000D-01  0.92216521D-10
  0.40166667D-01  0.60969715D-10
  0.40333333D-01 -0.17186652D-10
  0.40500000D-01  0.20291588D-10
  0.40666667D-01 -0.34979027D-10
  0.40833333D-01  0.82756628D-10
  0.41000000D-01 -0.23789783D-10
  0.41166667D-01  0.83414308D-10
  0.41333333D-01  0.90341236D-10
  0.41500000D-01 -0.12382059D-10
  0.41666667D-01  0.78172343D-11
  0.41833333D-01 -0.39087006D-10
  0.42000000D-01 -0.82260285D-10
  0.42166667D-01  0.30265143D-12
  0.42333333D-01 -0.17373761D-10
  0.42500000D-01  0.67169779D-10
  0.42666667D-01  0.64670706D-10
  0.42833333D-01 -0.46940793D-10
  0.43000000D-01  0.26893597D-10
  0.43166667D-01 -0.88914674D-10
  0.43333333D-01 -0.54034662D-10
  0.43500000D-01  0.90132000D-10
  0.43666667D-01 -0.62385630D-10
  0.43833333D-01 -0.15500157D-10
  0.44000000D-01  0.48176606D-10
  0.44166667D-01 -0.27750708D-10
  0.44333333D-01  0.18603972D-10
  0.44500000D-01  0.99198304D-12
  0.44666667D-01  0.79184484D-10
  0.44833333D-01  0.11972271D-10
  0.45000000D-01  0.26888275D-10
  0.45166667D-01  0.84908093D-10
  0.45333333D-01 -0.44712019D-10
  0.45500000D-01  0.77989848D-10
  0.45666667D-01 -0.89970659D-10
  0.45833333D-01  0.82447115D-10
  0.46000000D-01  0.73076295D-10
  0.46166667D-01 -0.11700850D-10
  0.46333333D-01 -0.27621581D-10
  0.46500000D-01  0.35283500D-10
  0.46666667D-01  0.48068486D-10
  0.46833333D-01 -0.35519624D-10
  0.47000000D-01 -0.57723329D-10
  0.47166667D-01  0.16012746D-10
  0.47333333D-01  0.96927989D-11
  0.47500000D-01 -0.26503413D-10
  0.47666667D-01  0.83251849D-10
  0.47833333D-01  0.40944086D-10
  0.48000000D-01  0.30667135D-10
  0.48166667D-01  0.20278423D-10
  0.48333333D-01 -0.92648437D-10
  0.48500000D-01 -0.85609039D-11
  0.48666667D-01  0.79205772D-10
  0.48833333D-01 -0.81646021D-10
  0.49000000D-01  0.81978224D-10
  0.49166667D-01 -0.22192359D-10
  0.49333333D-01 -0.27000314D-10
  0.49500000D-01 -0.62653688D-10
  0.49666667D-01 -0.68169462D-10
  0.49833333D-01 -0.42674276D-10
  0.50000000D-01  0.12298030D-10
  0.50166667D-01  0.33313261D-10
  0.50333333D-01 -0.16050278D-10
  0.50500000D-01  0.17584119D-10
  0.50666667D-01  0.16115692D-11
  0.50833333D-01  0.59112358D-10
  0.51000000D-01 -0.60124925D-10
  0.51166667D-01  0.82086903D-10
  0.51333333D-01 -0.96385841D-10
  0.51500000D-01  0.64601390D-11
  0.51666667D-01 -0.92443533D-11
  0.51833333D-01  0.97421941D-10
  0.52000000D-01 -0.58628339D-10
  0.52166667D-01  0.81647983D-10
  0.52333333D-01 -0.75484332D-10
  0.52500000D-01  0.37943631D-10
  0.52666667D-01 -0.44263856D-10
  0.52833333D-01 -0.47540492D-10
  0.53000000D-01 -0.73015230D-10
  0.53166667D-01  0.23762334D-10
  0.53333333D-01  0.36311063D-11
  0.53500000D-01  0.81749660D-10
  0.53666667D-01  0.97235393D-10
  0.53833333D-01 -0.50285494D-10
  0.54000000D-01  0.36456848D-10
  0.54166667D-01 -0.15372710D-10
  0.54333333D-01  0.18864467D-10
  0.54500000D-01  0.19463045D-10
  0.54666667D-01 -0.37830187D-10
  0.54833333D-01  0.61059628D-10
  0.55000000D-01 -0.22478904D-10
  0.55166667D-01  0.40642696D-10
  0.55333333D-01  0.67363609D-10
  0.55500000D-01 -0.57660866D-10
  0.55666667D-01 -0.82803963D-10
  0.55833333D-01  0.72236977D-11
  0.56000000D-01 -0.20210768D-11
  0.56166667D-01 -0.17183011D-10
  0.56333333D-01  0.23302687D-10
  0.56500000D-01  0.33624883D-11
  0.56666667D-01 -0.85523476D-10
  0.56833333D-01  0.30101608D-10
  0.57000000D-01 -0.49799236D-10
  0.57166667D-01 -0.59213473D-10
  0.57333333D-01  0.36764120D-10
  0.57500000D-01  0.98339705D-11
  0.57666667D-01  0.92129689D-10
  0.57833333D-01 -0.31010538D-10
  0.58000000D-01  0.76007564D-10
  0.58166667D-01  0.63388547D-11
  0.58333333D-01  0.72961172D-10
  0.58500000D-01  0.43211794D-10
  0.58666667D-01 -0.31404922D-10
  0.58833333D-01  0.43515144D-10
  0.59000000D-01  0.86948078D-10
  0.59166667D-01  0.53426002D-10
  0.59333333D-01  0.87225379D-10
  0.59500000D-01  0.89498969D-10
  0.59666667D-01 -0.39047512D-10
  0.59833333D-01 -0.49470248D-11
  0.60000000D-01  0.79893703D-10
  0.60166667D-01 -0.52014285D-10
  0.60333333D-01 -0.10483806D-10
  0.60500000D-01 -0.29965757D-10
  0.60666667D-01 -0.33658905D-10
  0.60833333D-01  0.96063165D-10
  0.61000000D-01  0.71239384D-10
  0.61166667D-01  0.85494216D-11
  0.61333333D-01  0.16423804D-11
  0.61500000D-01 -0.86663772D-10
  0.61666667D-01  0.71883899D-10
  0.61833333D-01  0.77148141D-10
  0.62000000D-01 -0.23113056D-10
  0.62166667D-01 -0.64864667D-11
  0.62333333D-01  0.73516895D-10
  0.62500000D-01 -0.78217140D-11
  0.62666667D-01 -0.45274185D-10
  0.62833333D-01  0.28061904D-10
  0.63000000D-01 -0.17243513D-10
  0.63166667D-01 -0.35454920D-10
  0.63333333D-01  0.65252479D-10
  0.63500000D-01 -0.52645915D-10
  0.63666667D-01  0.37643081D-10
  0.63833333D-01  0.99571445D-10
  0.64000000D-01 -0.56942964D-10
  0.64166667D-01  0.85309348D-11
  0.64333333D-01 -0.70655369D-10
  0.64500000D-01  0.18447394D-10
  0.64666667D-01  0.96885974D-11
  0.64833333D-01 -0.91650432D-10
  0.65000000D-01  0.36080391D-10
  0.65166667D-01 -0.61996008D-10
  0.65333333D-01  0.58313094D-11
  0.65500000D-01  0.36936943D-10
  0.65666667D-01  0.89118590D-10
  0.65833333D-01  0.96081652D-10
  0.66000000D-01  0.77555690D-10
  0.66166667D-01 -0.31447498D-10
  0.66333333D-01  0.12133050D-10
  0.66500000D-01  0.41532301D-10
  0.66666667D-01 -0.11923531D-10
  0.66833333D-01 -0.24681199D-11
  0.67000000D-01 -0.47294002D-10
  0.67166667D-01  0.83333919D-10
  0.67333333D-01 -0.82987990D-10
  0.67500000D-01 -0.89407374D-10
  0.67666667D-01  0.84553484D-10
  0.67833333D-01  0.37171389D-10
  0.68000000D-01  0.27943421D-10
  0.68166667D-01 -0.10255803D-10
  0.68333333D-01  0.38071077D-10
  0.68500000D-01  0.99618503D-10
  0.68666667D-01 -0.65877665D-10
  0.68833333D-01  0.14886175D-10
  0.69000000D-01  0.28339765D-10
  0.69166667D-01  0.62809427D-10
  0.69333333D-01  0.16329541D-10
  0.69500000D-01 -0.14697104D-10
  0.69666667D-01 -0.58596407D-10
  0.69833333D-01  0.10512938D-10
  0.70000000D-01  0.43139807D-10
  0.70166667D-01  0.61722630D-10
  0.70333333D-01 -0.43143727D-10
  0.70500000D-01  0.79028467D-10
  0.70666667D-01  0.66019679D-10
  0.70833333D-01  0.14777775D-10
  0.71000000D-01 -0.47998179D-10
  0.71166667D-01 -0.53639718D-10
  0.71333333D-01 -0.11681523D-10
  0.71500000D-01  0.49977943D-10
  0.71666667D-01 -0.83903084D-10
  0.71833333D-01  0.20694655D-10
  0.72000000D-01  0.98726657D-10
  0.72166667D-01  0.11905887D-10
  0.72333333D-01  0.25832850D-10
  0.72500000D-01  0.79326364D-11
  0.72666667D-01  0.21136376D-10
  0.72833333D-01 -0.15358425D-10
  0.73000000D-01 -0.29757081D-10
  0.73166667D-01  0.62925669D-10
  0.73333333D-01  0.35452401D-10
  0.73500000D-01  0.37034139D-10
  0.73666667D-01  0.48792271D-10
  0.73833333D-01  0.45322924D-10
  0.74000000D-01  0.77692660D-10
  0.74166667D-01 -0.46481557D-11
  0.74333333D-01 -0.70148944D-10
  0.74500000D-01  0.62660413D-10
  0.74666667D-01 -0.15168796D-10
  0.74833333D-01 -0.81620251D-10
  0.75000000D-01 -0.91494135D-10
  0.75166667D-01 -0.81193656D-10
  0.75333333D-01 -0.91768487D-11
  0.75500000D-01  0.63044993D-10
  0.75666667D-01  0.70434930D-10
  0.75833333D-01 -0.35678722D-10
  0.76000000D-01 -0.45820104D-10
  0.76166667D-01 -0.49972620D-10
  0.76333333D-01 -0.21755680D-10
  0.76500000D-01 -0.60599699D-10
  0.76666667D-01  0.55260672D-10
  0.76833333D-01  0.70408881D-10
  0.77000000D-01  0.48711601D-10
  0.77166667D-01 -0.63614159D-10
  0.77333333D-01  0.79665420D-10
  0.77500000D-01 -0.94541368D-10
  0.77666667D-01 -0.53965477D-10
  0.77833333D-01  0.57841814D-10
  0.78000000D-01 -0.37592941D-10
  0.78166667D-01 -0.34774832D-10
  0.78333333D-01  0.26821051D-10
  0.78500000D-01 -0.23314449D-10
  0.78666667D-01  0.28426597D-10
  0.78833333D-01  0.40837647D-10
  0.79000000D-01 -0.97211582D-10
  0.79166667D-01 -0.93576695D-10
  0.79333333D-01 -0.48912993D-10
  0.79500000D-01 -0.81308217D-10
  0.79666667D-01  0.53376984D-10
  0.79833333D-01 -0.19255207D-10
  0.80000000D-01 -0.70823756D-12
  0.80166667D-01 -0.27005916D-10
  0.80333333D-01 -0.46446693D-10
  0.80500000D-01  0.92506707D-10
  0.80666667D-01 -0.66530023D-10
  0.80833333D-01 -0.16107979D-10
  0.81000000D-01  0.41147160D-10
  0.81166667D-01  0.69759559D-12
  0.81333333D-01 -0.91438675D-10
  0.81500000D-01  0.56099858D-10
  0.81666667D-01  0.65901196D-10
  0.81833333D-01 -0.74959551D-11
  0.82000000D-01 -0.43767795D-10
  0.82166667D-01 -0.60313434D-10
  0.82333333D-01 -0.80084731D-10
  0.82500000D-01  0.94719234D-10
  0.82666667D-01 -0.40336262D-10
  0.82833333D-01 -0.60108959D-10
  0.83000000D-01 -0.77459613D-10
  0.83166667D-01  0.43637269D-10
  0.83333333D-01 -0.67566682D-10
  0.83500000D-01  0.95216976D-10
  0.83666667D-01  0.85082037D-10
  0.83833333D-01  0.52181508D-10
  0.84000000D-01  0.75567392D-11
  0.84166667D-01 -0.22092083D-10
  0.84333333D-01  0.50700607D-10
  0.84500000D-01  0.11390218D-10
  0.84666667D-01 -0.29326844D-10
  0.84833333D-01 -0.88314826D-11
  0.85000000D-01 -0.95818914D-10
  0.85166667D-01  0.21367740D-10
  0.85333333D-01 -0.33812532D-11
  0.85500000D-01 -0.63425370D-10
  0.85666667D-01 -0.76528833D-10
  0.85833333D-01  0.67634748D-10
  0.86000000D-01 -0.35675921D-10
  0.86166667D-01 -0.86138432D-11
  0.86333333D-01  0.65594203D-10
  0.86500000D-01  0.95478592D-10
  0.86666667D-01 -0.36924337D-10
  0.86833333D-01  0.16855293D-10
  0.87000000D-01 -0.84248170D-10
  0.87166667D-01  0.58938974D-10
  0.87333333D-01 -0.53478099D-10
  0.87500000D-01  0.55222578D-10
  0.87666667D-01  0.76805856D-10
  0.87833333D-01 -0.93258219D-10
  0.88000000D-01 -0.96936373D-11
  0.88166667D-01  0.57977383D-10
  0.88333333D-01  0.28112042D-10
  0.88500000D-01  0.88127177D-11
  0.88666667D-01  0.59263333D-10
  0.88833333D-01  0.90837858D-10
  0.89000000D-01 -0.33406533D-10
  0.89166667D-01  0.98536468D-10
  0.89333333D-01  0.84017088D-10
  0.89500000D-01 -0.42198793D-11
  0.89666667D-01  0.51723541D-10
  0.89833333D-01  0.97125033D-10
  0.90000000D-01 -0.41225587D-10
  0.90166667D-01 -0.69780610D-10
  0.90333333D-01 -0.48463149D-10
  0.90500000D-01  0.50240679D-10
  0.90666667D-01  0.34126678D-10
  0.90833333D-01 -0.40695913D-10
  0.91000000D-01  0.39669061D-10
  0.91166667D-01  0.44418474D-10
  0.91333333D-01 -0.69403872D-10
  0.91500000D-01  0.40963973D-10
  0.91666667D-01  0.21951193D-10
  0.91833333D-01  0.39993139D-10
  0.92000000D-01 -0.28969713D-10
  0.92166667D-01 -0.30767129D-10
  0.92333333D-01  0.92948988D-10
  0.92500000D-01  0.16611473D-11
  0.92666667D-01 -0.69800777D-10
  0.92833333D-01  0.90441793D-10
  0.93000000D-01  0.72145515D-10
  0.93166667D-01 -0.79096661D-11
  0.93333333D-01 -0.27109834D-10
  0.93500000D-01  0.91328597D-10
  0.93666667D-01  0.76892276D-11
  0.93833333D-01  0.81230071D-10
  0.94000000D-01  0.33425302D-10
  0.94166667D-01 -0.97461433D-10
  0.94333333D-01 -0.46729596D-10
  0.94500000D-01 -0.58999474D-10
  0.94666667D-01  0.36288655D-11
  0.94833333D-01  0.96463151D-10
  0.95000000D-01  0.13533841D-10
  0.95166667D-01  0.84626310D-10
  0.95333333D-01  0.59061099D-10
  0.95500000D-01 -0.90502853D-10
  0.95666667D-01 -0.33649661D-10
  0.95833333D-01  0.70983651D-10
  0.96000000D-01 -0.54419243D-10
  0.96166667D-01  0.63806591D-10
  0.96333333D-01  0.27059978D-10
  0.96500000D-01  0.19396101D-10
  0.96666667D-01 -0.13220125D-10
  0.96833333D-01 -0.52426035D-10
  0.97000000D-01 -0.68959910D-10
  0.97166667D-01  0.71907988D-10
  0.97333333D-01 -0.89074052D-10
  0.97500000D-01  0.80914544D-11
  0.97666667D-01  0.81051365D-10
  0.97833333D-01 -0.94071076D-10
  0.98000000D-01 -0.58086192D-11
  0.98166667D-01 -0.24246629D-10
  0.98333333D-01 -0.89510451D-10
  0.98500000D-01 -0.58275970D-10
  0.98666667D-01 -0.37673890D-10
  0.98833333D-01  0.83742028D-10
  0.99000000D-01 -0.37701620D-10
  0.99166667D-01 -0.71700150D-10
  0.99333333D-01 -0.98857874D-11
  0.99500000D-01  0.58903961D-10
  0.99666667D-01  0.76117084D-10
  0.99833333D-01  0.91180423D-10
  0.10000000D+00 -0.48103349D-11
  0.10016667D+00 -0.37652883D-10
  0.10033333D+00 -0.23085045D-10
  0.10050000D+00  0.60383742D-10
  0.10066667D+00 -0.64018907D-10
  0.10083333D+00 -0.38444172D-10
  0.10100000D+00 -0.66128357D-10
  0.10116667D+00 -0.19154931D-10
  0.10133333D+00 -0.43229718D-10
  0.10150000D+00  0.19861070D-10
  0.10166667D+00 -0.95790063D-10
  0.10183333D+00  0.15169918D-10
  0.10200000D+00  0.38820780D-11
  0.10216667D+00 -0.28654318D-10
  0.10233333D+00  0.72845490D-10
  0.10250000D+00 -0.28485136D-10
  0.10266667D+00 -0.91574245D-10
  0.10283333D+00 -0.50767270D-10
  0.10300000D+00 -0.86805224D-10
  0.10316667D+00 -0.58605090D-10
  0.10333333D+00  0.11916251D-10
  0.10350000D+00 -0.35971429D-10
  0.10366667D+00 -0.48658100D-10
  0.10383333D+00 -0.50906760D-10
  0.10400000D+00 -0.23345260D-10
  0.10416667D+00 -0.97934526D-10
  0.10433333D+00 -0.45555687D-10
  0.10450000D+00  0.75581809D-10
  0.10466667D+00  0.58427227D-10
  0.10483333D+00  0.46956200D-10
  0.10500000D+00 -0.33671509D-10
  0.10516667D+00  0.27221317D-10
  0.10533333D+00 -0.25767024D-10
  0.10550000D+00 -0.22763768D-10
  0.10566667D+00  0.27093030D-10
  0.10583333D+00  0.41350514D-10
  0.10600000D+00 -0.58551031D-10
  0.10616667D+00 -0.39898462D-10
  0.10633333D+00 -0.38861804D-10
  0.10650000D+00  0.56706279D-10
  0.10666667D+00  0.26409449D-11
  0.10683333D+00 -0.63750008D-10
  0.10700000D+00 -0.46145022D-10
  0.10716667D+00  0.45403182D-11
  0.10733333D+00  0.52915524D-11
  0.10750000D+00 -0.91986835D-10
  0.10766667D+00  0.37589021D-10
  0.10783333D+00 -0.35787253D-11
  0.10800000D+00  0.92304473D-10
  0.10816667D+00 -0.66461398D-10
  0.10833333D+00 -0.89324183D-10
  0.10850000D+00  0.88303641D-11
  0.10866667D+00 -0.55662336D-10
  0.10883333D+00  0.87710236D-10
  0.10900000D+00  0.83202271D-10
  0.10916667D+00 -0.79520885D-10
  0.10933333D+00  0.28546629D-11
  0.10950000D+00 -0.46678057D-10
  0.10966667D+00 -0.79152270D-10
  0.10983333D+00 -0.12777843D-10
  0.11000000D+00  0.19206191D-10
  0.11016667D+00  0.95021185D-10
  0.11033333D+00 -0.83685165D-10
  0.11050000D+00  0.29442808D-10
  0.11066667D+00  0.43323554D-10
  0.11083333D+00  0.93037781D-10
  0.11100000D+00 -0.76601099D-10
  0.11116667D+00  0.39459824D-10
  0.11133333D+00  0.63800149D-10
  0.11150000D+00 -0.45136094D-10
  0.11166667D+00 -0.55200728D-10
  0.11183333D+00 -0.44005882D-10
  0.11200000D+00  0.86359023D-10
  0.11216667D+00  0.80653060D-10
  0.11233333D+00 -0.31580826D-10
  0.11250000D+00 -0.52324489D-11
  0.11266667D+00 -0.23755890D-10
  0.11283333D+00  0.69350094D-10
  0.11300000D+00  0.94644167D-10
  0.11316667D+00  0.44382341D-10
  0.11333333D+00  0.35447034D-12
  0.11350000D+00 -0.42902839D-10
  0.11366667D+00  0.15579988D-10
  0.11383333D+00  0.91717379D-10
  0.11400000D+00  0.41732574D-10
  0.11416667D+00  0.61375023D-10
  0.11433333D+00 -0.33639018D-10
  0.11450000D+00  0.97092261D-10
  0.11466667D+00 -0.56687791D-10
  0.11483333D+00  0.16068075D-11
  0.11500000D+00 -0.87871013D-10
  0.11516667D+00  0.20262737D-10
  0.11533333D+00  0.20327721D-10
  0.11550000D+00  0.33260601D-10
  0.11566667D+00  0.64985261D-10
  0.11583333D+00 -0.24949406D-10
  0.11600000D+00 -0.92410630D-10
  0.11616667D+00 -0.85747558D-10
  0.11633333D+00  0.61976963D-10
  0.11650000D+00 -0.67925492D-10
  0.11666667D+00  0.89767587D-10
  0.11683333D+00 -0.14526241D-10
  0.11700000D+00  0.35534191D-10
  0.11716667D+00 -0.18686600D-10
  0.11733333D+00 -0.51572003D-10
  0.11750000D+00 -0.48285004D-10
  0.11766667D+00 -0.56775743D-10
  0.11783333D+00 -0.86920066D-10
  0.11800000D+00 -0.52957669D-10
  0.11816667D+00  0.38712231D-10
  0.11833333D+00  0.16128708D-10
  0.11850000D+00  0.31657016D-10
  0.11866667D+00 -0.77928224D-10
  0.11883333D+00  0.68443403D-10
  0.11900000D+00  0.15979414D-10
  0.11916667D+00 -0.32044115D-10
  0.11933333D+00  0.99417669D-10
  0.11950000D+00  0.21161585D-10
  0.11966667D+00 -0.25921921D-10
